Date,1D_Return,Target,1D_Momentum,22D_Momentum,22D_CR
2018-01-29,-0.0056378571834709845,0.0,-0.7200088500976562,5.5800018310546875,0.04480519749259759
2018-01-30,-0.004328123373076309,1.0,-0.5499954223632955,4.5699996948242045,0.03670652281737219
2018-01-31,0.006681089570491849,1.0,0.849998474121108,4.8000030517578125,0.03832806909458597
2018-02-01,0.0032848909860554443,0.0,0.42000579833984375,4.420005798339844,0.03512204031943078
2018-02-02,-0.013204686797240406,1.0,-1.6800079345703125,1.2399978637695312,0.009859329759739133
2018-02-05,0.002528643755518978,0.0,0.31999969482421875,1.8899993896484375,0.015028306524471624
2018-02-06,-0.01055189964568104,0.0,-1.3300018310547017,-0.08000183105470171,-0.0006378714314720924
2018-02-07,-0.0047167720834533355,1.0,-0.5899963378906108,-0.5400009155273295,-0.00431794137699093
2018-02-08,0.001521419504395105,0.0,0.19000244140625,-0.32999420166017046,-0.0026368963335592355
2018-02-09,-0.0016817358427463347,1.0,-0.2100067138671875,0.0399932861328125,0.000320587466736022
2018-02-12,0.004797371517787141,1.0,0.6000061035156392,0.34000396728517046,0.002715688292115992
2018-02-13,0.0056472535967850845,1.0,0.7099990844726278,0.6399993896484375,0.0050890645676897606
2018-02-14,0.016908852519764928,1.0,2.149993896484389,1.2699966430664062,0.009953424145287215
2018-02-15,0.0011691607653974145,0.0,0.1500091552734375,1.2100067138671733,0.009469894283514968
2018-02-16,-0.0032769459911659027,0.0,-0.42000579833984375,1.8199996948242188,0.014325311529702844
2018-02-20,-0.013532867750938316,0.0,-1.7200012207031392,0.37999725341795454,0.0030146572273501704
2018-02-21,-0.00460496405778521,1.0,-0.579994201660142,-0.7599945068359517,-0.006029806442451324
2018-02-22,0.005080177401413977,0.0,0.6399993896484233,-0.34999847412110796,-0.002767334976467417
2018-02-23,-0.0012676571223932953,1.0,-0.1600036621093608,-1.1399993896484375,-0.00899697804201871
2018-02-26,0.0024545525850454553,0.0,0.3099975585937642,-2.380004882812486,-0.018646771034519283
2018-02-27,-0.01049377405473173,0.0,-1.3199996948242472,-2.8400039672851705,-0.022442696061347966
